p5,p6,p7,p8,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p240,p241,p242,p243,p244,p245,p246,p247,p248,p249,p250,p251,p252,p253,p254,p255,p256,p257,p258,p259,p260,p261,p262,p263,p264,p265,p266,p267,p268,p269,p270,p271,p272,p273,p274,p275,p276,p277,p278,p279,p280,p281,p282,p283,p284,p285,p286,p287,p288,p289,p290,p291,p292,p293,p294,p295,p296,p297,p298,p299,p300,p301,p302,p303,p304,p305,p306,p307,p308,p309,p310,p311,p312,p313,p314,p315,p316,p317,p318,p319,p320,1
6.0571306e-06,0.0005516462,0.0019092457,-0.00017191353,-0.00030361745,0.001821978,-0.0006106182,-0.0014679733,0.00021025064,-0.0012683648,-0.00043699477,-0.0008576144,0.0008886274,-0.0007276995,-0.001379904,0.00044771752,-0.00070091605,0.00051106425,-0.00011165866,-0.0018369404,-0.0007100192,6.953335e-05,-0.0018441895,4.322803e-06,-0.0010855835,-0.0024858515,-0.002548926,0.0074401083,-0.00087269925,-0.0006489791,-0.00035197544,-7.623229e-05,0.0003104455,-0.0001687792,-0.00019335427,-0.0016740189,-0.00028077533,-0.0005120297,-0.0005731594,-0.00028528355,-0.00010875637,-0.0001321838,-0.00014361019,-0.00016900037,-0.00024254485,-0.00036331348,4.272874e-07,-2.7037566e-05,-2.3953467e-05,-0.00010170948,-0.00014914044,0.0007866472,0.00061783235,0.0005725828,-0.0019570058,-0.0020196196,-0.00017903384,-0.00026023047,-0.00038218105,-0.00034443865,-0.00048501563,-0.00050954433,-0.00019711164,-0.00019765721,-0.00023217878,-0.00034104066,-0.00036814396,-0.0004223408,-0.00035946825,-0.00038653432,-0.0004181596,-0.0004860902,-0.0004899039,-0.00045903082,-0.0005025944,-0.00051873166,0.00024605496,0.00023693146,-0.0007322629,-0.0007470456,-0.00058301276,-0.00059836055,-0.00026293736,-0.00032612958,-0.00035479554,-0.00040597466,-0.00017359888,-0.00030284448,0.0007913895,0.0007892765,0.00073996757,-0.001251307,-0.0012966436,-0.00019674262,-0.00028700684,-0.00033055872,-0.00036237773,-0.0012548441,-0.0013470917,0.00041357175,0.00039381077,-0.00082547066,-0.00090403843,0.0046737795,0.004636998,0.0045384774,0.0027650367,0.002696051,-0.0074487296
-1.27188405e-05,0.0005730437,0.0018288551,-7.5941185e-05,-0.00027719123,0.0016605844,-0.00058284623,-0.0013796235,0.0001636769,-0.0012465998,-0.00041396075,-0.0008326391,0.00081922044,-0.0005931489,-0.0013382899,0.00047616364,-0.0007507382,0.00048337708,-8.286305e-05,-0.0017269545,-0.00063560944,1.230011e-05,-0.0017726659,6.037013e-06,-0.001019611,-0.0023516165,-0.002387592,0.007082242,-0.0008354747,-0.0004919659,-0.00021862693,7.058707e-05,0.00029189096,-0.00024203313,-0.00025209054,-0.0016113673,-0.00031796613,-0.0005432898,-0.0005587803,-0.00020654664,-8.924362e-05,-0.00011118643,-0.00011118643,-0.00011569784,-0.00017004942,-0.00022581135,-8.97695e-05,-0.00014871047,-0.00011786944,-0.00021153821,-0.00021153821,0.0007142774,0.000636765,0.0005730437,-0.0019094261,-0.0019462043,-5.971132e-05,-0.00028932572,-0.00036763065,-0.00037501377,-0.00041562066,-0.00046288318,-0.0002221112,-0.00022550336,-0.00024834042,-0.00036304924,-0.00038828253,-0.00040184628,-0.00033245535,-0.0004186825,-0.0004332914,-0.00045836484,-0.00051035476,-0.00034337238,-0.0004685812,-0.0005198097,0.0002476055,0.00022133066,-0.0006849672,-0.00069262134,-0.0005371198,-0.0005403258,-0.00034090347,-0.00037728404,-0.0003844693,-0.00041571434,-0.00011289053,-0.00015064412,0.00076740887,0.00076076965,0.00075057376,-0.0012845625,-0.0013136872,-0.00025723345,-0.00035520564,-0.00041191868,-0.00042024546,-0.0012534912,-0.0012546106,0.00036868756,0.00035814632,-0.00093088485,-0.00096717733,0.0044357497,0.0043300414,0.0041902508,0.0026293187,0.0025444499,-0.007148796
-2.332765e-05,0.0005918806,0.0019595032,-8.306336e-05,-0.0003105593,0.0018597732,-0.00060024444,-0.0014357888,0.000105347906,-0.0013552622,-0.0005151012,-0.0008531129,0.0008073891,-0.00079074304,-0.001406004,0.00047716996,-0.0007359709,0.00053101685,-0.0001757357,-0.0018624483,-0.00078532344,1.2951392e-05,-0.0019071102,5.617691e-06,-0.0010678469,-0.0024820378,-0.0025145276,0.007547153,-0.0009226148,-0.0006325358,-0.00038371974,-0.00012499922,0.00023479151,-0.00024439624,-0.00026261172,-0.0017254185,-0.0002806315,-0.0005504712,-0.00055570935,-0.00031616603,-8.924359e-05,-0.00010684868,-0.00011249814,-0.000117247124,-0.000117247124,-0.00025648333,-9.9153614e-05,-0.00011473879,-0.00010242023,-0.00019682435,-0.00022020901,0.00078100245,0.0006766684,0.00060221733,-0.001999233,-0.00201705,-2.3705343e-05,-0.00024313132,-0.0003881424,-0.00039710483,-0.0004477798,-0.000475806,-0.00021457646,-0.00021807317,-0.0002622685,-0.00035700828,-0.00037468827,-0.00041653405,-0.00035136324,-0.00039237307,-0.00043379542,-0.00045923132,-0.00051039516,-0.00041997642,-0.0004887543,-0.0006015435,0.00024417276,0.00022289621,-0.00072937005,-0.0007457231,-0.00058439473,-0.00059621263,-0.00033047804,-0.00038065805,-0.00040279463,-0.00043814807,-0.00018622598,-0.0003464308,0.00084445137,0.00084127154,0.0008033336,-0.0013409996,-0.0013949017,-0.00025763514,-0.0003438972,-0.00039573497,-0.00042394828,-0.0013147208,-0.0014178848,0.0004295675,0.0004156149,-0.0009118325,-0.0010024102,0.004720817,0.0046627484,0.0045334594,0.002809435,0.0027761962,-0.0076175807
-2.9414243e-06,0.00046763103,0.0016737932,-0.00013617877,-0.0002942782,0.0015378706,-0.00060046185,-0.0012944038,5.692409e-05,-0.0012548156,-0.0004500677,-0.00083653943,0.00068841316,-0.0007095344,-0.0013680665,0.0004348673,-0.00068292004,0.0005610007,-0.00016944156,-0.0018252222,-0.0007406281,8.358609e-05,-0.0018547404,6.1920696e-06,-0.0009842106,-0.0024512503,-0.0025128452,0.0074116634,-0.00085638015,-0.00056197646,-0.00034315884,-0.0001299909,0.000166655,-0.00019952343,-0.00029126773,-0.0016594859,-0.00025513154,-0.00053323264,-0.00054842664,-0.00026943153,-8.71924e-05,-0.00011001475,-0.00012385198,-0.00015436862,-0.00025010144,-0.00027208403,-4.8218742e-05,-9.4447474e-05,-7.988996e-05,-0.00013217343,-0.00018963944,0.00074102153,0.00055364385,0.0004929912,-0.0017361274,-0.0017582591,-4.8488342e-05,-0.00021097317,-0.00038042627,-0.00039313303,-0.00042597554,-0.00046415936,-0.00021034514,-0.00021137488,-0.00023682545,-0.00035689605,-0.00037296634,-0.00041857257,-0.00030645437,-0.0003914862,-0.0004444179,-0.00044009776,-0.0004706553,-0.00039108205,-0.00045444936,-0.0005787185,0.00024783783,0.00023297723,-0.0007066714,-0.0007231377,-0.0005368004,-0.0005501802,-0.00031893278,-0.0003588562,-0.00038298074,-0.00041825126,-0.00017361356,-0.00025085435,0.00080872467,0.0008021769,0.00075920764,-0.0012794887,-0.0013424697,-0.00025116463,-0.0003053011,-0.0003414083,-0.00036743694,-0.0012682742,-0.0013573195,0.00040891577,0.00039103447,-0.0009274798,-0.0009418046,0.004637692,0.0045841923,0.004494248,0.0027638627,0.002687971,-0.007453701
1.7249633e-05,0.00036251373,0.0011310491,-0.00015501866,-0.0003847402,0.0011310491,-0.00054614275,-0.00095404446,-2.3963781e-05,-0.001020916,-0.00032734897,-0.00073471316,0.0005915189,-0.00054774486,-0.0012083851,0.0004619726,-0.00055293716,0.0005016553,-0.00010079142,-0.0015835521,-0.0005629284,3.4737954e-05,-0.0015943387,1.6096163e-08,-0.0009222442,-0.002155939,-0.0022056312,0.006482101,-0.00059797324,-0.00032182128,-0.00017893229,2.188695e-05,0.00015693661,-0.00021600277,-0.0002780461,-0.0014362762,-0.00017536935,-0.0004504471,-0.00047680025,-0.00014054112,-7.877724e-05,-0.00010034841,-0.00011825113,-0.00013094793,-0.00013094793,-0.0002728842,-3.6250988e-06,-7.5267717e-06,-5.9180413e-05,-0.00011746059,-0.00019184897,0.0005637137,0.00041336165,0.0003953335,-0.0012438683,-0.0013081264,-4.918739e-06,-0.00018086165,-0.00040671683,-0.00033745923,-0.0003805263,-0.0003805263,-0.00018940563,-0.00019250298,-0.00022774297,-0.00033898096,-0.00036550305,-0.00038383793,-0.0003036021,-0.00037539715,-0.0004275322,-0.00035534496,-0.000369442,-0.00030598082,-0.00039085417,-0.0005134737,0.00022270414,0.00018592573,-0.0005959569,-0.0006140955,-0.00045592382,-0.000462137,-0.00028096494,-0.0003409708,-0.0003506783,-0.0003669408,-5.329802e-05,-0.0001060895,0.00068179145,0.00067625643,0.0006563735,-0.0010980016,-0.0011819327,-0.00021321751,-0.00024684172,-0.00030416576,-0.00032034027,-0.0010884637,-0.0011826734,0.000336452,0.00032325255,-0.0007742995,-0.0008666332,0.004106812,0.0040351558,0.003858536,0.002370607,0.0023415796,-0.006501617
9.079589e-05,0.00035515634,0.0010568262,-0.00012826668,-0.0004699825,0.0009879499,-0.0004646073,-0.00079137937,-0.00025935302,-0.0010691502,-0.00045013125,-0.0006306175,0.00037381265,-0.00060747995,-0.0011013867,0.00029906,-0.00054804375,0.0005217538,-0.0001505168,-0.0015239135,-0.00057130476,1.2425227e-05,-0.0015618267,4.02417e-06,-0.00087261084,-0.0020207088,-0.002036194,0.0062470525,-0.0006448496,-0.0004620104,-0.00036339794,-0.00023472561,-2.8508855e-06,-0.0003239246,-0.00040726332,-0.0013767615,-0.00010882605,-0.00049865496,-0.0004080606,-0.0002729591,-6.5944034e-05,-8.741103e-05,-9.247245e-05,-9.702953e-05,-0.0001775809,-0.00025328007,2.4989458e-05,-4.2549094e-05,-0.00015361885,-0.00020862401,-0.00022956086,0.0006119463,0.0003817295,0.00036441413,-0.0011077233,-0.0011422985,-4.604938e-05,-0.00024804714,-0.00043220233,-0.0002634992,-0.00033528457,-0.00035465165,-0.0002112215,-0.00021292723,-0.00028515724,-0.00024009518,-0.0002997188,-0.00032923327,-0.00023332732,-0.0002779836,-0.00033914804,-0.0002510175,-0.00029542277,-0.00030898105,-0.00033733444,-0.00042216977,0.0001820621,0.00016627423,-0.0005630401,-0.0005815084,-0.00039207554,-0.00039884768,-0.0003549985,-0.00037183604,-0.0003874537,-0.00042918586,-0.0002279114,-0.00025782522,0.00072140305,0.00071794423,0.0006962608,-0.001061151,-0.001129593,-0.00021547257,-0.00027338145,-0.0003685401,-0.00038981065,-0.0011121911,-0.0011833729,0.00036326636,0.00034722872,-0.000730652,-0.00077991013,0.0039194208,0.0038954802,0.0036618977,0.0023129578,0.00226868,-0.0063070497
-8.529585e-06,0.00032180164,0.0010058363,-0.0001499713,-0.0003449875,0.0008474241,-0.0005582035,-0.0008223886,-0.00012859257,-0.0009891151,-0.00026615386,-0.0007464207,0.00038436905,-0.00058344775,-0.0012428852,0.00045552378,-0.0006241833,0.00047370902,-8.348638e-05,-0.0016141812,-0.0005098326,1.5284937e-05,-0.0016400216,9.1748425e-06,-0.0009814372,-0.0022053067,-0.0022498972,0.006624422,-0.00054893846,-0.00034102393,-0.00028124778,-9.022224e-05,2.0251342e-05,-0.0002630336,-0.000367215,-0.0014708722,-0.00019540061,-0.00049920136,-0.0005114214,-0.0001298415,-5.2409556e-05,-7.484726e-05,-8.5063395e-05,-9.066369e-05,-0.000107818276,-0.000302423,-4.0861752e-05,-7.196313e-05,-4.8216913e-05,-0.0001853179,-0.00022771109,0.0004724994,0.00038071471,0.00034051764,-0.0011173947,-0.0011411854,-4.0354356e-05,-0.00022743443,-0.0003797678,-0.00029661602,-0.00035677612,-0.00040127177,-0.00017905956,-0.00017946155,-0.00024616718,-0.00030965474,-0.0003284997,-0.0003771609,-0.0002557342,-0.0003425474,-0.00038757423,-0.0003023712,-0.00032419674,-0.00027949433,-0.00033597412,-0.000493594,0.00018089113,0.00014820445,-0.00062205544,-0.00063348963,-0.0003912996,-0.00040954913,-0.00028978995,-0.00033613268,-0.00036187225,-0.00040383244,-5.380219e-05,-0.00019404026,0.0007149378,0.0007082537,0.00064959726,-0.0011444802,-0.0012011024,-0.0002287405,-0.0002931301,-0.00033616732,-0.00035955544,-0.0011141713,-0.0011982189,0.00034764758,0.0003286838,-0.00077716523,-0.0009037504,0.004189204,0.0041415184,0.0040628524,0.0024279887,0.0024063801,-0.006655712
3.286517e-05,0.00023903637,0.00075165957,-0.000110619105,-0.00023551009,0.0006029614,-0.00037559928,-0.0006020247,-0.00010632729,-0.00076379476,-0.00027078035,-0.0005079754,0.0002754905,-0.0004551743,-0.000864194,0.00031111736,-0.0004362677,0.00032354533,-8.12746e-05,-0.0011645954,-0.00037751708,8.922878e-06,-0.0011998478,3.6435442e-06,-0.00070130377,-0.0015607432,-0.0016173727,0.0048834686,-0.00045656814,-0.0003533829,-0.0002812014,-0.00012068951,1.2132961e-05,-0.00019128979,-0.00026516037,-0.0010462084,-0.00014279956,-0.00035677716,-0.0003511587,-0.00017322761,-5.2725194e-05,-7.535932e-05,-8.18821e-05,-8.5161555e-05,-0.00017845936,-0.00021512722,-2.8509834e-05,-6.8828085e-05,-4.853203e-05,-0.00013732623,-0.0001643457,0.0003563871,0.00030365103,0.0002509755,-0.0007948643,-0.0008340673,-7.5028605e-05,-0.0001881772,-0.0002677026,-0.00019179018,-0.00026873057,-0.00031049995,-0.0001388631,-0.00014014391,-0.000175962,-0.00020726718,-0.000228945,-0.00025808875,-0.00020985394,-0.0002203113,-0.00023300333,-0.00020744136,-0.00024885748,-0.0001982732,-0.00024627848,-0.00032848868,0.00015238783,0.00010486572,-0.0004488893,-0.00045761775,-0.00027807493,-0.00028692043,-0.00021443584,-0.00023149663,-0.0002469183,-0.00027729612,-0.00011615201,-0.00021602875,0.0005176518,0.0005168094,0.00048844685,-0.0008165768,-0.0008461549,-0.00013235271,-0.00019846536,-0.00023963623,-0.00026299898,-0.0007950728,-0.00087538135,0.00028679817,0.00026360035,-0.00057807035,-0.00060194544,0.0030813427,0.0030408115,0.002900798,0.0017884376,0.001738719,-0.004937071
3.9693772e-05,0.00019066343,0.0005719993,-0.00012907837,-0.00042075934,0.00046625527,-0.0004295595,-0.0004863604,-0.00029758087,-0.00080660894,-0.00028652517,-0.0005421322,0.00019924996,-0.00046560826,-0.00097386236,0.0002793885,-0.00042712843,0.0004950619,-0.00011282958,-0.0013232958,-0.00040600373,7.60724e-05,-0.0013445877,3.5296798e-06,-0.0007562735,-0.0018066637,-0.0018515479,0.0054127844,-0.0004500132,-0.00036812064,-0.00027344012,-0.00013131938,-6.47988e-05,-0.0002621327,-0.00043253574,-0.0011765005,-3.988203e-05,-0.00045060928,-0.00038373488,-0.00013724106,-4.0891275e-05,-6.1837374e-05,-7.1440285e-05,-9.921596e-05,-0.00014959813,-0.00033650143,5.229729e-06,-9.295903e-06,-9.053135e-05,-0.00016664233,-0.00020648286,0.00038203134,0.00024400627,0.00020825418,-0.0006538838,-0.00066897494,-1.2724859e-05,-0.00022469212,-0.00037390547,-0.00022018839,-0.0002717736,-0.00030148774,-0.00018187288,-0.00018475854,-0.0002446352,-0.00019258939,-0.00021462352,-0.00025038572,-0.00014212073,-0.0002003255,-0.00024514543,-0.00013495488,-0.00015821846,-0.00019057916,-0.00024226126,-0.00032204686,0.00017844661,0.00015901613,-0.0004863057,-0.0004863057,-0.0002747294,-0.000282432,-0.00030888975,-0.0003349239,-0.0003538444,-0.0003733792,-3.563078e-05,-0.00021362634,0.00061668304,0.0006121876,0.00058750657,-0.00088155625,-0.0009370194,-0.00019964352,-0.00023534136,-0.00028569778,-0.00032214544,-0.0009524837,-0.0010173762,0.00031388953,0.00030048206,-0.0005680846,-0.0006896613,0.003383547,0.0033399113,0.0032688542,0.0020215337,0.001940002,-0.005446177
1.2781015e-05,9.510475e-05,0.00050501066,-4.162193e-05,-0.00035602512,0.00033835458,-0.0003816979,-0.0004540505,-0.00022121743,-0.00070499623,-0.00021328327,-0.0004995568,0.00015743244,-0.00047314464,-0.0008675436,0.00027723383,-0.0004133521,0.0003491699,-8.629844e-05,-0.0011664644,-0.00035480407,6.9775765e-06,-0.0011698043,3.3397896e-06,-0.00068700814,-0.0015497865,-0.0015742765,0.004892441,-0.00043305868,-0.0003122242,-0.00025777516,-0.00018682527,-6.82414e-05,-0.00023918292,-0.00031537068,-0.0010536244,-6.652305e-05,-0.00036441415,-0.00036440065,-0.00012398268,-4.4204793e-05,-6.985727e-05,-7.328689e-05,-7.58567e-05,-0.00019164658,-0.00027062694,1.2781015e-05,1.7198306e-06,-9.102049e-05,-0.00016258284,-0.00017672713,0.00035781527,0.00014093703,0.000101368365,-0.0005110665,-0.00054074195,-9.404011e-05,-0.00020775796,-0.0002640041,-0.000191159,-0.00023577614,-0.0002825855,-0.00015824665,-0.00016080959,-0.00020111985,-0.00016120887,-0.00020194051,-0.00024538112,-0.00014848585,-0.00017685896,-0.00023840164,-0.00017054052,-0.00017054052,-0.0001277465,-0.00021346318,-0.00031729118,0.00013726768,0.000111785426,-0.00044102015,-0.00045471315,-0.00023731556,-0.0002522597,-0.000244979,-0.00028020973,-0.00030318947,-0.0003337884,-2.1041024e-05,-0.0002181757,0.0005375974,0.00053538434,0.00048737595,-0.0008314622,-0.0008523933,-0.00015023228,-0.0002607187,-0.00028712567,-0.0003056747,-0.0007907316,-0.0009164188,0.00024309177,0.00024309177,-0.00057800335,-0.0006293952,0.0031378346,0.0030654669,0.0028856064,0.0017546063,0.0017269516,-0.004898467
-2.771631e-05,0.00016905312,0.00045312374,-0.00011275192,-0.00034085737,0.0003118979,-0.00044968177,-0.00041653396,-0.00041620742,-0.0008472376,-0.00032723226,-0.0005317386,0.00012459034,-0.00050613785,-0.0009823826,0.00022938217,-0.00047066482,0.00054581487,-0.000158388,-0.0013491588,-0.00047318792,8.34352e-05,-0.0013777128,1.1225715e-06,-0.00076804555,-0.0018480744,-0.0018866367,0.0055893557,-0.000474477,-0.00032807505,-0.00034456645,-0.00025261438,-0.00014825912,-0.00027332423,-0.00046829844,-0.0012144033,-2.2922359e-05,-0.0004795834,-0.0003755523,-0.0002016208,-4.8675338e-05,-7.064425e-05,-7.57642e-05,-0.00010622584,-0.00018579795,-0.0003082072,-8.097219e-05,-0.00010374443,-5.2192427e-05,-0.00021854896,-0.00023972927,0.00034623194,0.00024584384,0.00017841827,-0.0005389257,-0.00057968113,-6.893513e-05,-0.000104006715,-0.000345462,-0.00019690812,-0.00029935292,-0.00033902514,-0.00018155608,-0.00018390696,-0.00027906007,-0.0002497416,-0.0002728194,-0.00031250936,-0.00016713161,-0.00026798632,-0.00030539275,-0.0001261566,-0.00016209604,-0.00023434966,-0.00026632234,-0.00036221853,0.00019201986,0.00017959312,-0.0005097945,-0.00052307255,-0.00030180725,-0.00031158404,-0.0003075163,-0.00033369302,-0.00035469,-0.00041747585,-0.0001740023,-0.00019619729,0.00067596976,0.0006682113,0.0006368487,-0.00086595805,-0.0009556839,-0.00022367993,-0.00024996497,-0.00029234937,-0.00030567968,-0.0010279248,-0.001061896,0.00034091467,0.00032892835,-0.0005561135,-0.0006357482,0.0034996765,0.00347268,0.0033567764,0.002077796,0.0019890256,-0.0056363875
4.447064e-05,9.544198e-05,0.00037122038,-0.0001238518,-0.0004312127,0.0002584619,-0.00034447195,-0.0003445794,-0.000416445,-0.0007829242,-0.00034318859,-0.00046218585,0.00012647726,-0.0005259452,-0.00088331045,0.0002194526,-0.00045497713,0.0004493768,-0.00011676138,-0.0012633173,-0.000387329,4.4460186e-05,-0.0012925381,3.3087706e-06,-0.0007273691,-0.0016673771,-0.001690818,0.0051043252,-0.00046242765,-0.0004016855,-0.00035738258,-0.00026920595,-0.00010712374,-0.0003262503,-0.000494436,-0.0011007945,-2.0462896e-05,-0.0004991012,-0.00033197226,-0.000223071,-4.897339e-05,-6.853404e-05,-7.83116e-05,-9.45551e-05,-0.00020084015,-0.00031780373,-5.8324467e-06,-7.056368e-05,-9.161729e-05,-0.00022318412,-0.00026375154,0.00037456513,0.00015955427,0.000113353184,-0.00040334798,-0.00043245262,-5.0175265e-07,-0.00032817593,-0.00036878738,-0.00019298262,-0.00026865024,-0.00030033302,-0.00021321456,-0.00021574127,-0.00028714555,-0.00020202663,-0.0002278993,-0.00023930072,-9.907242e-05,-0.00020529443,-0.00025985768,-8.871891e-05,-0.00012266656,-0.00021074884,-0.00024044313,-0.00026895368,0.00018617407,0.00016740173,-0.00044724482,-0.00044920342,-0.0002507765,-0.0002565956,-0.0003300736,-0.00036335154,-0.0003693937,-0.0004105696,-0.00019033228,-0.00026078423,0.00062808726,0.0006199183,0.0006013048,-0.0008586315,-0.0008737552,-0.00018929243,-0.00028584403,-0.0003436912,-0.0003785443,-0.00092236133,-0.0009921688,0.00032465826,0.0002976304,-0.0005535612,-0.0006296545,0.003186975,0.0031619016,0.0030381775,0.0019061242,0.0018894112,-0.0051466017
1.408553e-05,0.00012108837,0.00035755875,-0.00010992626,-0.00023930178,0.00027466562,-0.0003273361,-0.000364808,-0.00023433607,-0.00063847576,-0.00023787933,-0.00042776417,0.00013081201,-0.00038177444,-0.00076690345,0.00027128222,-0.0003786918,0.00029355093,-6.035051e-05,-0.0010358792,-0.00030166624,1.51168e-05,-0.0010787961,5.330991e-06,-0.0005957462,-0.0013890511,-0.0014360779,0.004227441,-0.00036545552,-0.00018230094,-0.00023406172,-0.00013543565,-6.639414e-05,-0.00020249121,-0.0003236519,-0.0009293972,-9.023407e-05,-0.00036683402,-0.00031822434,-9.667509e-05,-4.3328222e-05,-6.666662e-05,-7.849439e-05,-8.403341e-05,-0.00012704219,-0.00020662636,-5.8905684e-05,-6.4424414e-05,-4.3424465e-05,-0.0001395648,-0.00018866612,0.00026467317,0.00019575296,0.00014276142,-0.00041286874,-0.00047873257,-1.7312554e-05,-0.00020845054,-0.00023802115,-0.00021371052,-0.00021371052,-0.0002370115,-0.00011469014,-0.00011648788,-0.00019944871,-0.00021553606,-0.00022691375,-0.00023436443,-0.00013508185,-0.00020943039,-0.00024416033,-0.00012522753,-0.00017447924,-0.00015283421,-0.00021058686,-0.000280807,0.00012562163,9.190832e-05,-0.00038080625,-0.00038726558,-0.00022627947,-0.00022688226,-0.0002050678,-0.00025103867,-0.0002549923,-0.00027095078,-2.2219492e-05,-0.00013098691,0.000474834,0.00046910354,0.00046729384,-0.0007597655,-0.0007707882,-0.00015064239,-0.0001850707,-0.0002511494,-0.00025922633,-0.000718166,-0.0008059205,0.00025120925,0.00023434903,-0.0005439616,-0.0005957462,0.0026361546,0.0025873943,0.0025201305,0.0015750147,0.0015596099,-0.00428992
6.218998e-05,0.00016126827,0.000509824,-0.00011042321,-0.0005330266,0.0003247643,-0.0005028246,-0.00050063326,-0.00045996206,-0.0009929799,-0.00036779526,-0.0006466068,0.00013096494,-0.00062705943,-0.0011764705,0.00036735664,-0.0005644754,0.0006110324,-0.00013942813,-0.0016016897,-0.0005177354,8.648898e-05,-0.0016319505,3.4782533e-06,-0.0009182013,-0.0021750529,-0.0022164616,0.0065397522,-0.000587442,-0.00034303605,-0.00035793328,-0.00022771745,-0.00019347931,-0.00033674235,-0.0005314311,-0.0014291962,-5.376317e-05,-0.00056541583,-0.00045231197,-0.00019367845,-4.0330204e-05,-5.9765578e-05,-6.909633e-05,-0.00010067195,-0.00016421416,-0.00041348103,1.01950955e-05,1.01950955e-05,-0.00015035851,-0.00021169388,-0.00025040167,0.00043815383,0.00025684515,0.00017835968,-0.0006542835,-0.0006542835,1.4305033e-05,-0.00027468818,-0.00043917922,-0.0002590192,-0.00032242868,-0.00037440305,-0.00022890442,-0.00022890442,-0.00031504847,-0.00027899496,-0.00030290158,-0.00035835523,-0.00024847168,-0.000310774,-0.00034812166,-0.00018797693,-0.00022306576,-0.00025311086,-0.00033398785,-0.00047580057,0.00022324617,0.00019548737,-0.00057372433,-0.0005945875,-0.00035640533,-0.00036188177,-0.00041658434,-0.00042001918,-0.00044934955,-0.0004995301,-0.00015300282,-0.00027365537,0.00077288266,0.0007680739,0.00075056416,-0.0010668169,-0.0011279548,-0.00023281926,-0.00034251364,-0.00041390688,-0.00041778566,-0.0011921179,-0.0012424063,0.00037854048,0.0003633587,-0.00067418476,-0.00083631807,0.0040922626,0.0040239803,0.0038999785,0.0024358872,0.0023610354,-0.0065873656
-7.240282e-05,7.6343684e-05,0.00032289707,-3.0121846e-05,-0.00014750088,0.00026569932,-0.00031910438,-0.00032585638,-0.00025312367,-0.00059332896,-0.00020379988,-0.0003895291,0.00012397842,-0.00037529384,-0.00071299437,0.00023035918,-0.000322786,0.0003139213,-8.661527e-05,-0.0010005379,-0.0003243544,6.518997e-05,-0.0010114914,2.95575e-06,-0.000572856,-0.0013555948,-0.0013869877,0.004216996,-0.00033254025,-0.0002945411,-0.00018615513,-0.000157076,-7.971278e-05,-0.00014365932,-0.00028677285,-0.00087884144,-3.659812e-05,-0.00030785063,-0.00030739247,-0.000134765,-3.249364e-05,-5.053063e-05,-5.053063e-05,-7.433642e-05,-0.0001373498,-0.00020882238,-8.788909e-05,-8.788909e-05,7.4888094e-06,-0.00014990689,-0.00014990689,0.00026655575,0.000111046,7.6343684e-05,-0.00035146746,-0.00040220006,-9.4192095e-05,-9.4192095e-05,-0.00013223627,-0.00016718118,-0.00022913315,-0.00024522265,-0.000103124694,-0.00010610093,-0.00016042024,-0.00017371366,-0.00018120985,-0.00020888684,-0.000112674374,-0.00019202741,-0.00023037099,-0.00011600659,-0.00012646892,-0.00012063988,-0.00018680427,-0.00028602002,0.00012443897,0.00011213843,-0.00037913,-0.00039389,-0.0002108341,-0.00022485982,-0.00016351805,-0.00020061474,-0.00021526103,-0.0002575496,-7.7029326e-05,-0.00013696318,0.0004710555,0.00046494213,0.00041989237,-0.0006714182,-0.0006855883,-0.000120230914,-0.00014937551,-0.00018997728,-0.00022402506,-0.00066798076,-0.00078868907,0.0002475016,0.0002347967,-0.0004463458,-0.00049285515,0.0026789596,0.0026230982,0.002531278,0.001534553,0.0014768926,-0.004230581
